date,channel,account_creations,checkout_started
2024-12-08,Direct Mail,0,2
2024-12-08,Google,7,78
2024-12-08,Influencer,18,2
2024-12-08,Meta,9,25
2024-12-08,Organic,14,141
2024-12-08,Other,100,106
2024-12-08,Vrbo,0,0
2024-12-09,Airbnb,0,0
2024-12-09,Benefithub,0,1
2024-12-09,Criteo,0,1
2024-12-09,Customer IO,3,29
2024-12-09,Direct Mail,2,1
2024-12-09,Google,6,83
2024-12-09,Influencer,14,3
2024-12-09,Meta,9,20
2024-12-09,Organic,19,115
2024-12-09,Other,88,113
2024-12-09,Pinterest,0,1
2024-12-09,Vrbo,0,0
2024-12-10,Airbnb,0,0
2024-12-10,Benefithub,0,1
2024-12-10,Customer IO,6,79
2024-12-10,Direct Mail,0,2
2024-12-10,Google,11,64
2024-12-10,Influencer,9,5
2024-12-10,Meta,12,25
2024-12-10,Microsoft,0,2
2024-12-10,Organic,16,164
2024-12-10,Other,85,90
2024-12-10,Vrbo,0,0
2024-12-11,Airbnb,0,0
2024-12-11,Benefithub,0,1
2024-12-11,Criteo,0,2
2024-12-11,Customer IO,4,49
2024-12-11,Direct Mail,0,2
2024-12-11,Google,4,99
2024-12-11,Influencer,2,0
2024-12-11,Meta,11,16
2024-12-11,Organic,13,128
2024-12-11,Other,82,71
2024-12-11,Vrbo,0,0
2024-12-12,Airbnb,0,0
2024-12-12,Customer IO,4,58
2024-12-12,Direct Mail,1,1
2024-12-12,Google,19,86
2024-12-12,Influencer,0,8
2024-12-12,Meta,14,23
2024-12-12,Organic,10,121
2024-12-12,Other,67,53
2024-12-12,Vrbo,0,0
2024-12-13,Airbnb,0,0
2024-12-13,Booking,0,0
2024-12-13,Criteo,1,0
2024-12-13,Customer IO,5,38
2024-12-13,Direct Mail,1,3
2024-12-13,Google,7,71
2024-12-13,Influencer,4,0
2024-12-13,Meta,13,24
2024-12-13,Organic,15,165
2024-12-13,Other,77,76
2024-12-13,Vrbo,0,0
2024-12-14,Airbnb,0,0
2024-12-14,Customer IO,3,53
2024-12-14,Direct Mail,0,4
2024-12-14,Google,11,93
2024-12-14,Influencer,1,3
2024-12-14,Meta,13,22
2024-12-14,Organic,9,115
2024-12-14,Other,67,85
2024-12-14,Vrbo,0,0
2024-12-15,Airbnb,0,0
2024-12-15,Booking,0,0
2024-12-15,Customer IO,5,44
2024-12-15,Google,15,85
2024-12-15,Influencer,7,1
2024-12-15,Meta,9,20
2024-12-15,Organic,14,115
2024-12-15,Other,105,100
2024-12-15,Vrbo,0,0
2024-12-16,Airbnb,0,0
2024-12-16,Customer IO,7,49
2024-12-16,Direct Mail,0,2
2024-12-16,Google,9,86
2024-12-16,Influencer,18,13
2024-12-16,Meta,19,33
2024-12-16,Organic,23,155
2024-12-16,Other,117,93
2024-12-16,Pinterest,0,1
2024-12-16,Vrbo,0,0
2024-12-17,Airbnb,0,0
2024-12-17,Benefithub,0,1
2024-12-17,Customer IO,7,48
2024-12-17,Direct Mail,0,3
2024-12-17,Google,7,68
2024-12-17,Influencer,11,3
2024-12-17,Meta,16,23
2024-12-17,Organic,21,170
2024-12-17,Other,101,67
2024-12-17,Pinterest,1,2
2024-12-17,Vrbo,0,0
2024-12-18,Airbnb,0,0
2024-12-18,Customer IO,6,35
2024-12-18,Direct Mail,0,1
2024-12-18,Google,5,51
2024-12-18,Influencer,5,10
2024-12-18,Meta,9,14
2024-12-18,Organic,14,138
2024-12-18,Other,74,60
2024-12-18,Pinterest,1,1
2024-12-18,Vrbo,0,0
2024-12-19,Airbnb,0,0
2024-12-19,Customer IO,2,38
2024-12-19,Direct Mail,0,1
2024-12-19,Google,8,50
2024-12-19,Influencer,1,6
2024-12-19,Meta,12,11
2024-12-19,Organic,12,125
2024-12-19,Other,81,88
2024-12-19,Vrbo,0,0
2024-12-20,Airbnb,0,0
2024-12-20,Criteo,1,0
2024-12-20,Customer IO,3,29
2024-12-20,Direct Mail,0,1
2024-12-20,Google,9,70
2024-12-20,Influencer,0,2
2024-12-20,Meta,6,27
2024-12-20,Organic,15,115
2024-12-20,Other,65,83
2024-12-20,Pinterest,3,0
2024-12-21,Airbnb,0,0
2024-12-21,Customer IO,4,41
2024-12-21,Direct Mail,0,1
2024-12-21,Google,13,39
2024-12-21,Meta,14,30
2024-12-21,Organic,16,157
2024-12-21,Other,79,87
2024-12-21,Vrbo,0,0
2024-12-22,Airbnb,0,0
2024-12-22,Customer IO,7,39
2024-12-22,Direct Mail,0,3
2024-12-22,Google,8,54
2024-12-22,Influencer,0,4
2024-12-22,Meta,14,35
2024-12-22,Organic,19,120
2024-12-22,Other,120,94
2024-12-22,Pinterest,2,1
2024-12-22,Vrbo,0,0
2024-12-23,Airbnb,0,0
2024-12-23,Customer IO,4,21
2024-12-23,Google,12,66
2024-12-23,Influencer,3,8
2024-12-23,Meta,10,29
2024-12-23,Organic,18,133
2024-12-23,Other,103,91
2024-12-23,Pinterest,2,3
2024-12-23,Vrbo,0,0
2024-12-24,Airbnb,0,0
2024-12-24,Criteo,0,0
2024-12-24,Customer IO,8,53
2024-12-24,Direct Mail,1,0
2024-12-24,Google,9,47
2024-12-24,Influencer,2,1
2024-12-24,Meta,6,20
2024-12-24,Organic,16,138
2024-12-24,Other,89,79
2024-12-24,Pinterest,0,1
2024-12-25,Airbnb,0,0
2024-12-25,Criteo,0,1
2024-12-25,Customer IO,2,36
2024-12-25,Direct Mail,0,5
2024-12-25,Google,16,68
2024-12-25,Influencer,0,1
2024-12-25,Meta,17,27
2024-12-25,Organic,15,101
2024-12-25,Other,75,80
2024-12-25,Vrbo,0,0
2024-12-26,Airbnb,0,0
2024-12-26,Criteo,0,1
2024-12-26,Customer IO,12,69
2024-12-26,Direct Mail,0,2
2024-12-26,Google,23,79
2024-12-26,Influencer,2,4
2024-12-26,Meta,23,68
2024-12-26,Organic,20,165
2024-12-26,Other,99,143
2024-12-26,Pinterest,0,1
2024-12-27,Airbnb,0,0
2024-12-27,Customer IO,9,65
2024-12-27,Direct Mail,0,2
2024-12-27,Google,10,82
2024-12-27,Influencer,5,3
2024-12-27,Meta,16,29
2024-12-27,Microsoft,1,0
2024-12-27,Organic,28,188
2024-12-27,Other,106,141
2024-12-27,Pinterest,0,9
2024-12-27,Vrbo,0,0
2024-12-28,Airbnb,0,0
2024-12-28,Criteo,1,2
2024-12-28,Customer IO,10,70
2024-12-28,Direct Mail,0,3
2024-12-28,Google,21,82
2024-12-28,Influencer,6,0
2024-12-28,Meta,10,51
2024-12-28,Organic,19,144
2024-12-28,Other,120,136
2024-12-28,Pinterest,1,1
2024-12-28,Vrbo,0,0
2024-12-29,Benefithub,0,1
2024-12-29,Criteo,1,1
2024-12-29,Customer IO,11,49
2024-12-29,Google,21,79
2024-12-29,Influencer,2,4
2024-12-29,Meta,23,67
2024-12-29,Organic,25,189
2024-12-29,Other,162,197
2024-12-29,Pinterest,0,4
2024-12-29,Vrbo,0,0
2024-12-30,Airbnb,0,0
2024-12-30,Benefithub,0,6
2024-12-30,Criteo,2,3
2024-12-30,Customer IO,4,63
2024-12-30,Direct Mail,0,2
2024-12-30,Google,21,90
2024-12-30,Influencer,1,3
2024-12-30,Meta,17,25
2024-12-30,Organic,33,227
2024-12-30,Other,110,156
2024-12-30,Vrbo,0,0
2024-12-31,Airbnb,0,0
2024-12-31,Customer IO,7,42
2024-12-31,Direct Mail,0,1
2024-12-31,Google,29,81
2024-12-31,Influencer,12,5
2024-12-31,Meta,36,31
2024-12-31,Organic,28,149
2024-12-31,Other,151,178
2024-12-31,Pinterest,0,1
2024-12-31,Vrbo,0,0
2025-01-01,Airbnb,0,0
2025-01-01,Criteo,0,1
2025-01-01,Customer IO,11,94
2025-01-01,Direct Mail,0,1
2025-01-01,Google,21,122
2025-01-01,Influencer,98,6
2025-01-01,Meta,33,41
2025-01-01,Organic,40,151
2025-01-01,Other,216,172
2025-01-01,Pinterest,0,1
2025-01-01,Vrbo,0,0
2025-01-02,Airbnb,0,0
2025-01-02,Criteo,2,2
2025-01-02,Customer IO,9,52
2025-01-02,Direct Mail,0,3
2025-01-02,Google,41,142
2025-01-02,Influencer,9,5
2025-01-02,Meta,23,42
2025-01-02,Organic,32,143
2025-01-02,Other,143,160
2025-01-02,Pinterest,1,0
2025-01-02,TikTok,0,4
2025-01-02,Vrbo,0,0
2025-01-03,Airbnb,0,0
2025-01-03,Customer IO,9,37
2025-01-03,Direct Mail,0,3
2025-01-03,Google,30,103
2025-01-03,Influencer,5,4
2025-01-03,Meta,37,45
2025-01-03,Microsoft,1,1
2025-01-03,Organic,33,137
2025-01-03,Other,159,139
2025-01-03,Pinterest,0,2
2025-01-03,Vrbo,0,0
2025-01-04,Airbnb,0,0
2025-01-04,Benefithub,0,3
2025-01-04,Criteo,1,1
2025-01-04,Customer IO,5,40
2025-01-04,Direct Mail,0,1
2025-01-04,Google,30,112
2025-01-04,Influencer,5,12
2025-01-04,Meta,27,39
2025-01-04,Organic,35,158
2025-01-04,Other,136,130
2025-01-04,Pinterest,0,1
2025-01-05,Airbnb,0,0
2025-01-05,Customer IO,12,58
2025-01-05,Direct Mail,0,7
2025-01-05,Google,24,134
2025-01-05,Influencer,17,2
2025-01-05,Meta,31,47
2025-01-05,Organic,42,206
2025-01-05,Other,146,131
2025-01-05,Pinterest,1,2
2025-01-06,Airbnb,0,0
2025-01-06,Criteo,0,1
2025-01-06,Customer IO,13,39
2025-01-06,Direct Mail,1,0
2025-01-06,Google,25,87
2025-01-06,Influencer,8,0
2025-01-06,Meta,34,55
2025-01-06,Organic,28,140
2025-01-06,Other,134,103
2025-01-06,Vrbo,0,0
2025-01-07,Airbnb,0,0
2025-01-07,Benefithub,0,1
2025-01-07,Criteo,0,1
2025-01-07,Customer IO,12,38
2025-01-07,Direct Mail,1,3
2025-01-07,Google,21,82
2025-01-07,Influencer,112,7
2025-01-07,Meta,32,53
2025-01-07,Organic,42,201
2025-01-07,Other,280,100
2025-01-08,Airbnb,0,0
2025-01-08,Customer IO,7,32
2025-01-08,Direct Mail,1,0
2025-01-08,Google,27,68
2025-01-08,Influencer,102,7
2025-01-08,Meta,29,38
2025-01-08,Organic,29,152
2025-01-08,Other,226,88
2025-01-08,Pinterest,0,1
2025-01-08,Vrbo,0,0
2025-01-09,Airbnb,0,0
2025-01-09,Benefithub,1,1
2025-01-09,Customer IO,6,30
2025-01-09,Google,18,109
2025-01-09,Influencer,5,4
2025-01-09,Meta,21,45
2025-01-09,Organic,25,183
2025-01-09,Other,137,75
2025-01-09,Vrbo,0,0
2025-01-10,Airbnb,0,0
2025-01-10,Customer IO,10,42
2025-01-10,Direct Mail,1,4
2025-01-10,Google,18,59
2025-01-10,Influencer,1,0
2025-01-10,Meta,19,21
2025-01-10,Organic,23,107
2025-01-10,Other,109,69
2025-01-10,Vrbo,0,0
2025-01-11,Airbnb,0,0
2025-01-11,Criteo,0,2
2025-01-11,Customer IO,8,52
2025-01-11,Google,26,99
2025-01-11,Influencer,2,0
2025-01-11,Meta,19,25
2025-01-11,Microsoft,1,8
2025-01-11,Organic,20,179
2025-01-11,Other,121,93
2025-01-11,Pinterest,0,1
2025-01-12,Airbnb,0,0
2025-01-12,Criteo,0,1
2025-01-12,Customer IO,6,37
2025-01-12,Google,31,65
2025-01-12,Influencer,6,2
2025-01-12,Meta,27,38
2025-01-12,Organic,20,194
2025-01-12,Other,155,103
2025-01-13,Airbnb,0,0
2025-01-13,Criteo,2,1
2025-01-13,Customer IO,5,30
2025-01-13,Google,17,82
2025-01-13,Influencer,0,5
2025-01-13,Manual,0,1
2025-01-13,Meta,27,48
2025-01-13,Organic,34,161
2025-01-13,Other,111,98
2025-01-14,Airbnb,0,0
2025-01-14,Criteo,2,0
2025-01-14,Customer IO,4,35
2025-01-14,Direct Mail,0,1
2025-01-14,Google,16,49
2025-01-14,Influencer,8,4
2025-01-14,Meta,10,25
2025-01-14,Organic,18,161
2025-01-14,Other,139,61
2025-01-14,Pinterest,0,1
2025-01-14,Vrbo,0,0
2025-01-15,Airbnb,0,0
2025-01-15,Customer IO,0,29
2025-01-15,Google,12,39
2025-01-15,Influencer,5,3
2025-01-15,Meta,20,34
2025-01-15,Microsoft,0,1
2025-01-15,Organic,28,126
2025-01-15,Other,112,78
2025-01-15,Vrbo,0,0
2025-01-16,Airbnb,0,0
2025-01-16,Criteo,0,2
2025-01-16,Customer IO,6,32
2025-01-16,Direct Mail,1,4
2025-01-16,Google,11,44
2025-01-16,Influencer,0,1
2025-01-16,Meta,13,42
2025-01-16,Microsoft,0,1
2025-01-16,Organic,25,138
2025-01-16,Other,88,67
2025-01-16,Vrbo,0,0
2025-01-17,Airbnb,0,0
2025-01-17,Criteo,1,1
2025-01-17,Customer IO,42,33
2025-01-17,Direct Mail,2,2
2025-01-17,Google,44,70
2025-01-17,Influencer,1629,141
2025-01-17,Meta,185,48
2025-01-17,Organic,290,188
2025-01-17,Other,2359,79
2025-01-17,Pinterest,0,1
2025-01-17,Vrbo,0,0
2025-01-18,Airbnb,0,0
2025-01-18,Criteo,0,2
2025-01-18,Customer IO,9,37
2025-01-18,Google,18,49
2025-01-18,Influencer,51,9
2025-01-18,Meta,14,18
2025-01-18,Organic,36,119
2025-01-18,Other,187,78
2025-01-18,Pinterest,1,0
2025-01-18,Vrbo,0,0
2025-01-19,Airbnb,0,0
2025-01-19,Criteo,1,1
2025-01-19,Customer IO,3,31
2025-01-19,Direct Mail,1,1
2025-01-19,Google,11,63
2025-01-19,Influencer,21,12
2025-01-19,Meta,9,24
2025-01-19,Organic,21,135
2025-01-19,Other,140,95
2025-01-20,Airbnb,0,0
2025-01-20,Benefithub,0,4
2025-01-20,Customer IO,4,34
2025-01-20,Google,14,66
2025-01-20,Influencer,9,7
2025-01-20,Meta,12,16
2025-01-20,Organic,26,121
2025-01-20,Other,113,64
2025-01-20,Vrbo,0,0
2025-01-21,Airbnb,0,0
2025-01-21,Criteo,0,1
2025-01-21,Customer IO,6,29
2025-01-21,Direct Mail,0,1
2025-01-21,Google,20,60
2025-01-21,Influencer,6,3
2025-01-21,Meta,8,25
2025-01-21,Organic,27,189
2025-01-21,Other,93,60
2025-01-21,Vrbo,0,0
2025-01-22,Airbnb,0,0
2025-01-22,Criteo,1,1
2025-01-22,Customer IO,10,35
2025-01-22,Direct Mail,0,1
2025-01-22,Google,9,65
2025-01-22,Influencer,5,2
2025-01-22,Meta,8,25
2025-01-22,Organic,31,168
2025-01-22,Other,122,51
2025-01-22,Pinterest,1,0
2025-01-22,Vrbo,0,0
2025-01-23,Airbnb,0,0
2025-01-23,Benefithub,0,2
2025-01-23,Criteo,0,1
2025-01-23,Customer IO,8,27
2025-01-23,Google,14,52
2025-01-23,Influencer,11,2
2025-01-23,Meta,15,24
2025-01-23,Organic,34,169
2025-01-23,Other,149,70
2025-01-23,Vrbo,0,0
2025-01-24,Airbnb,0,0
2025-01-24,Criteo,0,1
2025-01-24,Customer IO,6,28
2025-01-24,Direct Mail,1,1
2025-01-24,Google,25,45
2025-01-24,Influencer,43,2
2025-01-24,Meta,19,18
2025-01-24,Organic,38,104
2025-01-24,Other,280,56
2025-01-24,Pinterest,2,0
2025-01-24,Vrbo,0,0
2025-01-25,Airbnb,0,0
2025-01-25,Customer IO,4,47
2025-01-25,Google,30,26
2025-01-25,Influencer,7,2
2025-01-25,Meta,11,21
2025-01-25,Organic,41,134
2025-01-25,Other,183,51
2025-01-25,Pinterest,1,0
2025-01-25,Vrbo,0,0
2025-01-26,Airbnb,0,0
2025-01-26,Benefithub,0,3
2025-01-26,Customer IO,7,29
2025-01-26,Google,17,29
2025-01-26,Influencer,16,2
2025-01-26,Meta,9,21
2025-01-26,Organic,37,147
2025-01-26,Other,160,101
2025-01-26,Pinterest,1,0
2025-01-27,Airbnb,0,0
2025-01-27,Benefithub,0,1
2025-01-27,Criteo,1,0
2025-01-27,Customer IO,1,15
2025-01-27,Google,21,26
2025-01-27,Influencer,13,0
2025-01-27,Meta,17,17
2025-01-27,Organic,34,86
2025-01-27,Other,125,48
2025-01-27,Pinterest,1,0
2025-01-27,Vrbo,0,0
2025-01-28,Airbnb,0,0
2025-01-28,Benefithub,0,1
2025-01-28,Customer IO,7,30
2025-01-28,Direct Mail,1,0
2025-01-28,Google,13,15
2025-01-28,Influencer,101,4
2025-01-28,Meta,21,15
2025-01-28,Organic,48,117
2025-01-28,Other,145,49
2025-01-28,Pinterest,2,1
2025-01-28,Vrbo,0,0
2025-01-29,Airbnb,0,0
2025-01-29,Criteo,0,2
2025-01-29,Customer IO,6,31
2025-01-29,Direct Mail,0,3
2025-01-29,Google,12,25
2025-01-29,Influencer,46,0
2025-01-29,Meta,19,12
2025-01-29,Organic,50,171
2025-01-29,Other,111,59
2025-01-29,Vrbo,0,0
2025-01-30,Airbnb,0,0
2025-01-30,Benefithub,0,3
2025-01-30,Criteo,1,0
2025-01-30,Customer IO,6,49
2025-01-30,Direct Mail,0,7
2025-01-30,Google,22,59
2025-01-30,Influencer,32,1
2025-01-30,Meta,18,25
2025-01-30,Organic,42,128
2025-01-30,Other,90,56
2025-01-30,Pinterest,1,0
2025-01-30,Vrbo,0,0
2025-01-31,Airbnb,0,0
2025-01-31,Criteo,0,4
2025-01-31,Customer IO,5,37
2025-01-31,Google,40,80
2025-01-31,Influencer,22,4
2025-01-31,Meta,27,46
2025-01-31,Organic,42,172
2025-01-31,Other,134,75
2025-01-31,Pinterest,2,1
2025-02-01,Airbnb,0,0
2025-02-01,Benefithub,0,1
2025-02-01,Customer IO,6,46
2025-02-01,Direct Mail,1,0
2025-02-01,Google,31,52
2025-02-01,Influencer,117,11
2025-02-01,Meta,30,35
2025-02-01,Microsoft,0,1
2025-02-01,Organic,39,129
2025-02-01,Other,139,95
2025-02-01,Pinterest,1,0
2025-02-01,Vrbo,0,0
2025-02-02,Airbnb,0,0
2025-02-02,Customer IO,11,74
2025-02-02,Direct Mail,0,4
2025-02-02,Google,44,90
2025-02-02,Influencer,8,0
2025-02-02,Meta,26,33
2025-02-02,Microsoft,0,2
2025-02-02,Organic,53,139
2025-02-02,Other,445,158
2025-02-02,Pinterest,1,0
2025-02-02,Vrbo,0,0
2025-02-03,Airbnb,0,0
2025-02-03,Customer IO,10,30
2025-02-03,Direct Mail,0,1
2025-02-03,Google,32,39
2025-02-03,Influencer,227,6
2025-02-03,Meta,44,41
2025-02-03,Microsoft,0,1
2025-02-03,Organic,57,127
2025-02-03,Other,489,118
2025-02-03,Pinterest,1,1
2025-02-03,Vrbo,0,0
2025-02-04,Airbnb,0,0
2025-02-04,Criteo,2,2
2025-02-04,Customer IO,4,17
2025-02-04,Google,35,45
2025-02-04,Influencer,72,0
2025-02-04,Manual,0,1
2025-02-04,Meta,31,37
2025-02-04,Organic,43,143
2025-02-04,Other,234,100
2025-02-04,Pinterest,2,0
2025-02-04,TikTok,1,0
2025-02-04,Vrbo,0,0
2025-02-05,Airbnb,0,0
2025-02-05,Customer IO,4,36
2025-02-05,Google,57,64
2025-02-05,Influencer,22,3
2025-02-05,Meta,22,37
2025-02-05,Microsoft,0,2
2025-02-05,Organic,37,120
2025-02-05,Other,138,83
2025-02-05,Pinterest,2,1
2025-02-05,Vrbo,0,0
2025-02-06,Airbnb,0,0
2025-02-06,Benefithub,0,1
2025-02-06,Booking,0,0
2025-02-06,Criteo,0,3
2025-02-06,Customer IO,5,52
2025-02-06,Google,64,74
2025-02-06,Influencer,5,3
2025-02-06,Manual,0,1
2025-02-06,Meta,25,36
2025-02-06,Organic,51,121
2025-02-06,Other,149,79
2025-02-06,Pinterest,1,0
2025-02-06,Vrbo,0,0
2025-02-07,Airbnb,0,0
2025-02-07,Benefithub,0,2
2025-02-07,Criteo,0,2
2025-02-07,Customer IO,9,68
2025-02-07,Google,47,52
2025-02-07,Influencer,10,14
2025-02-07,Meta,27,40
2025-02-07,Organic,40,122
2025-02-07,Other,167,84
2025-02-07,Pinterest,2,0
2025-02-07,Vrbo,0,0
2025-02-08,Airbnb,0,0
2025-02-08,Criteo,1,0
2025-02-08,Customer IO,4,74
2025-02-08,Direct Mail,0,6
2025-02-08,Google,49,66
2025-02-08,Influencer,16,5
2025-02-08,Meta,18,20
2025-02-08,Organic,47,167
2025-02-08,Other,174,112
2025-02-08,Pinterest,3,2
2025-02-08,Vrbo,0,0
2025-02-09,Airbnb,0,0
2025-02-09,Booking,0,0
2025-02-09,Criteo,0,3
2025-02-09,Customer IO,6,56
2025-02-09,Direct Mail,0,2
2025-02-09,Google,67,95
2025-02-09,Influencer,6,9
2025-02-09,Meta,31,36
2025-02-09,Organic,52,153
2025-02-09,Other,187,139
2025-02-09,Pinterest,1,0
2025-02-10,Airbnb,0,0
2025-02-10,Customer IO,10,56
2025-02-10,Direct Mail,0,2
2025-02-10,Google,62,52
2025-02-10,Influencer,8,4
2025-02-10,Meta,15,39
2025-02-10,Organic,36,107
2025-02-10,Other,125,68
2025-02-10,Vrbo,0,0
2025-02-11,Airbnb,0,0
2025-02-11,Benefithub,0,2
2025-02-11,Customer IO,2,42
2025-02-11,Google,50,68
2025-02-11,Influencer,87,10
2025-02-11,Meta,23,26
2025-02-11,Organic,59,150
2025-02-11,Other,97,90
2025-02-11,Pinterest,2,1
2025-02-11,Vrbo,0,0
2025-02-12,Airbnb,0,0
2025-02-12,Criteo,1,1
2025-02-12,Customer IO,8,57
2025-02-12,Google,44,60
2025-02-12,Influencer,228,5
2025-02-12,Meta,25,20
2025-02-12,Organic,55,118
2025-02-12,Other,114,79
2025-02-12,Pinterest,2,1
2025-02-13,Airbnb,0,0
2025-02-13,Benefithub,0,5
2025-02-13,Criteo,0,7
2025-02-13,Customer IO,9,38
2025-02-13,Google,51,41
2025-02-13,Influencer,420,14
2025-02-13,Meta,28,25
2025-02-13,Organic,68,134
2025-02-13,Other,113,67
2025-02-13,Pinterest,2,0
2025-02-13,Vrbo,0,0
2025-02-14,Airbnb,0,0
2025-02-14,Criteo,0,1
2025-02-14,Customer IO,6,36
2025-02-14,Direct Mail,0,2
2025-02-14,Google,35,31
2025-02-14,Influencer,49,2
2025-02-14,Meta,8,16
2025-02-14,Microsoft,1,0
2025-02-14,Organic,30,89
2025-02-14,Other,114,65
2025-02-14,Pinterest,1,0
2025-02-14,Vrbo,0,0
2025-02-15,Airbnb,0,0
2025-02-15,Criteo,0,1
2025-02-15,Customer IO,10,49
2025-02-15,Direct Mail,1,2
2025-02-15,Google,59,65
2025-02-15,Influencer,55,4
2025-02-15,Meta,34,42
2025-02-15,Organic,43,141
2025-02-15,Other,147,55
2025-02-15,Pinterest,2,3
2025-02-15,TikTok,0,1
2025-02-16,Airbnb,0,0
2025-02-16,Criteo,3,2
2025-02-16,Customer IO,7,45
2025-02-16,Google,75,66
2025-02-16,Influencer,48,5
2025-02-16,Meta,22,40
2025-02-16,Organic,53,171
2025-02-16,Other,169,86
2025-02-16,Vrbo,0,0
2025-02-17,Airbnb,0,0
2025-02-17,Customer IO,4,31
2025-02-17,Google,40,76
2025-02-17,Influencer,43,1
2025-02-17,Meta,38,76
2025-02-17,Organic,60,155
2025-02-17,Other,162,67
2025-02-18,Airbnb,0,0
2025-02-18,Criteo,3,2
2025-02-18,Customer IO,14,61
2025-02-18,Direct Mail,0,1
2025-02-18,Google,63,57
2025-02-18,Influencer,243,8
2025-02-18,Meta,39,42
2025-02-18,Organic,68,185
2025-02-18,Other,186,80
2025-02-18,Pinterest,1,0
2025-02-18,Vrbo,0,0
2025-02-19,Airbnb,0,0
2025-02-19,Customer IO,12,51
2025-02-19,Direct Mail,0,3
2025-02-19,Google,48,56
2025-02-19,Influencer,229,10
2025-02-19,Manual,0,0
2025-02-19,Meta,44,51
2025-02-19,Organic,43,132
2025-02-19,Other,148,96
2025-02-19,Pinterest,1,0
2025-02-20,Airbnb,0,0
2025-02-20,Criteo,1,0
2025-02-20,Customer IO,7,51
2025-02-20,Google,50,74
2025-02-20,Influencer,273,30
2025-02-20,Meta,46,57
2025-02-20,Organic,67,172
2025-02-20,Other,199,81
2025-02-20,Pinterest,0,1
2025-02-20,Vrbo,0,0
2025-02-21,Airbnb,0,0
2025-02-21,Criteo,1,0
2025-02-21,Customer IO,8,51
2025-02-21,Direct Mail,1,0
2025-02-21,Google,65,83
2025-02-21,Influencer,275,19
2025-02-21,Meta,55,67
2025-02-21,Organic,68,155
2025-02-21,Other,169,95
2025-02-21,Pinterest,1,0
2025-02-21,Vrbo,0,0
2025-02-22,Airbnb,0,0
2025-02-22,Criteo,1,0
2025-02-22,Customer IO,11,73
2025-02-22,Direct Mail,0,2
2025-02-22,Google,69,91
2025-02-22,Influencer,103,1
2025-02-22,Meta,25,45
2025-02-22,Organic,52,169
2025-02-22,Other,166,111
2025-02-22,Pinterest,1,1
2025-02-22,Vrbo,0,0
2025-02-23,Airbnb,0,0
2025-02-23,Customer IO,2,59
2025-02-23,Direct Mail,0,4
2025-02-23,Google,53,91
2025-02-23,Influencer,69,3
2025-02-23,Meta,13,18
2025-02-23,Organic,47,191
2025-02-23,Other,143,90
2025-02-23,Pinterest,1,0
2025-02-24,Airbnb,0,0
2025-02-24,Criteo,2,0
2025-02-24,Customer IO,7,38
2025-02-24,Direct Mail,1,1
2025-02-24,Google,40,55
2025-02-24,Influencer,173,8
2025-02-24,Manual,0,0
2025-02-24,Meta,5,6
2025-02-24,Organic,42,182
2025-02-24,Other,121,51
2025-02-24,TikTok,1,1
2025-02-24,Vrbo,0,0
2025-02-25,Airbnb,0,0
2025-02-25,Customer IO,5,15
2025-02-25,Google,14,25
2025-02-25,Influencer,22,2
2025-02-25,Manual,0,0
2025-02-25,Meta,13,19
2025-02-25,Organic,20,145
2025-02-25,Other,116,71
2025-02-25,Vrbo,0,0
2025-02-26,Airbnb,0,0
2025-02-26,Benefithub,0,1
2025-02-26,Customer IO,3,36
2025-02-26,Google,12,43
2025-02-26,Influencer,69,10
2025-02-26,Manual,0,0
2025-02-26,Meta,9,19
2025-02-26,Microsoft,0,2
2025-02-26,Organic,23,117
2025-02-26,Other,107,93
2025-02-26,Vrbo,0,0
2025-02-27,Airbnb,0,0
2025-02-27,Benefithub,0,1
2025-02-27,Customer IO,6,47
2025-02-27,Google,17,63
2025-02-27,Influencer,73,6
2025-02-27,Meta,10,26
2025-02-27,Microsoft,0,4
2025-02-27,Organic,27,116
2025-02-27,Other,110,74
2025-02-27,Vrbo,0,0
2025-02-28,Airbnb,0,0
2025-02-28,Benefithub,0,1
2025-02-28,Criteo,0,3
2025-02-28,Customer IO,7,32
2025-02-28,Google,9,52
2025-02-28,Influencer,14,7
2025-02-28,Meta,11,30
2025-02-28,Organic,23,142
2025-02-28,Other,121,70
2025-02-28,Pinterest,1,0
2025-02-28,Vrbo,0,0
2025-03-01,Airbnb,0,0
2025-03-01,Criteo,0,2
2025-03-01,Customer IO,8,69
2025-03-01,Direct Mail,0,1
2025-03-01,Google,19,45
2025-03-01,Influencer,8,1
2025-03-01,Meta,11,32
2025-03-01,Microsoft,0,2
2025-03-01,Organic,27,113
2025-03-01,Other,138,125
2025-03-02,Airbnb,0,0
2025-03-02,Criteo,2,4
2025-03-02,Customer IO,7,56
2025-03-02,Direct Mail,0,1
2025-03-02,Google,29,70
2025-03-02,Influencer,11,4
2025-03-02,Meta,21,56
2025-03-02,Organic,24,138
2025-03-02,Other,174,97
2025-03-02,Pinterest,1,5
2025-03-02,Vrbo,0,0
2025-03-03,Airbnb,0,0
2025-03-03,Customer IO,2,53
2025-03-03,Google,22,60
2025-03-03,Influencer,8,0
2025-03-03,Manual,0,0
2025-03-03,Meta,10,36
2025-03-03,Organic,32,136
2025-03-03,Other,168,60
2025-03-04,Airbnb,0,0
2025-03-04,Benefithub,1,4
2025-03-04,Criteo,2,2
2025-03-04,Customer IO,4,63
