date,channel,spend,clicks,impressions
2025-01-23,Influencer,800.0,0,0
2025-01-23,Meta,2225.66,3242,151718
2025-01-23,Pinterest,352.93,435,151066
2025-01-23,TikTok,0.0,0,0
2025-01-24,Google,2686.66,2861,106325
2025-01-24,Meta,2502.3,4573,204481
2025-01-24,Pinterest,353.8,430,132712
2025-01-24,TikTok,0.0,0,0
2025-01-25,Google,3027.67,3306,106766
2025-01-25,Meta,2716.79,5508,211022
2025-01-25,Pinterest,345.88,524,149190
2025-01-25,TikTok,0.0,0,0
2025-01-26,Google,2486.87,2355,89685
2025-01-26,Meta,2409.33,5020,180464
2025-01-26,Pinterest,348.49,584,144120
2025-01-26,TikTok,0.0,0,0
2025-01-27,Google,2260.62,1617,99773
2025-01-27,Meta,2782.6,5287,210608
2025-01-27,Pinterest,344.72,566,141482
2025-01-27,TikTok,0.0,0,0
2025-01-28,Google,2250.52,1368,97454
2025-01-28,Influencer,2050.0,0,0
2025-01-28,Meta,2756.57,4767,193377
2025-01-28,Pinterest,361.9,565,139454
2025-01-29,Google,2597.8,1814,114105
2025-01-29,Meta,2617.15,5215,191484
2025-01-29,Pinterest,353.92,473,145761
2025-01-29,TikTok,0.0,0,0
2025-01-30,Google,2881.7,1976,110596
2025-01-30,Influencer,850.0,0,0
2025-01-30,Meta,2986.25,5629,206071
2025-01-30,Pinterest,370.68,464,138530
2025-01-30,TikTok,0.0,0,0
2025-01-31,Google,4726.82,2745,151440
2025-01-31,Influencer,2000.0,0,0
2025-01-31,Meta,3513.86,6010,244953
2025-01-31,Pinterest,562.83,535,170728
2025-02-01,Google,5256.4,3152,186720
2025-02-01,Influencer,1500.0,0,0
2025-02-01,Meta,3536.86,6810,278073
2025-02-01,Pinterest,537.94,679,186175
2025-02-01,TikTok,0.0,0,0
2025-02-02,Google,5622.03,3705,179378
2025-02-02,Meta,4040.44,7382,306412
2025-02-02,Pinterest,555.3,773,188390
2025-02-03,Google,5096.3,3180,143218
2025-02-03,Meta,3734.04,6380,273025
2025-02-03,Pinterest,543.94,696,159804
2025-02-03,TikTok,0.0,0,0
2025-02-04,Google,4651.5,2852,102019
2025-02-04,Meta,3138.69,5267,221139
2025-02-04,Pinterest,558.75,614,155400
2025-02-05,Google,5918.89,3662,105253
2025-02-05,Meta,3099.47,4805,213468
2025-02-05,Pinterest,546.83,500,134466
2025-02-06,Google,5927.02,3968,104344
2025-02-06,Meta,3229.28,5067,212178
2025-02-06,Mountain,967.88,133,0
2025-02-06,Pinterest,564.85,594,141085
2025-02-07,Google,6154.17,3342,107246
2025-02-07,Influencer,700.0,0,0
2025-02-07,Meta,3411.33,4967,208403
2025-02-07,Mountain,3544.83,202,0
2025-02-07,Pinterest,852.62,1011,170655
2025-02-08,Google,7043.23,5345,190667
2025-02-08,Meta,3324.86,5070,210054
2025-02-08,Mountain,3358.57,291,0
2025-02-08,Pinterest,730.43,1338,201475
2025-02-09,Google,6963.16,5648,214834
2025-02-09,Meta,3568.39,5378,230061
2025-02-09,Mountain,3624.67,317,0
2025-02-09,Pinterest,745.25,1405,220677
2025-02-10,Google,5658.51,3537,166128
2025-02-10,Meta,2936.09,3762,193319
2025-02-10,Mountain,3107.01,338,0
2025-02-10,Pinterest,747.49,1274,218225
2025-02-11,Google,4548.14,2974,154526
2025-02-11,Meta,2625.81,3188,167171
2025-02-11,Mountain,1243.67,254,0
2025-02-11,Pinterest,560.75,975,182635
2025-02-12,Google,4937.92,3300,162350
2025-02-12,Meta,2727.24,3553,190500
2025-02-12,Mountain,1409.85,317,0
2025-02-12,Pinterest,562.5,1471,211276
2025-02-13,Google,3484.79,2023,196325
2025-02-13,Meta,2536.92,3741,183692
2025-02-13,Mountain,1605.0,391,0
2025-02-13,Pinterest,522.4,1110,174899
2025-02-14,Google,6120.43,3295,158310
2025-02-14,Influencer,3010.0,0,0
2025-02-14,Meta,2640.91,3536,185365
2025-02-14,Mountain,1487.84,350,0
2025-02-14,Pinterest,554.57,1043,210877
2025-02-15,Google,5486.64,3520,155664
2025-02-15,Meta,2676.83,3749,175412
2025-02-15,Mountain,1488.21,371,0
2025-02-15,Pinterest,548.84,1139,249691
2025-02-15,TikTok,0.0,0,0
2025-02-16,Google,6256.42,3884,166782
2025-02-16,Influencer,385.0,0,0
2025-02-16,Meta,3899.3,5314,283093
2025-02-16,Mountain,1484.08,379,0
2025-02-16,Pinterest,555.38,1558,284845
2025-02-16,TikTok,0.0,0,0
2025-02-17,Google,7058.61,3664,145220
2025-02-17,Meta,3504.23,5219,236430
2025-02-17,Mountain,1786.4,410,0
2025-02-17,Pinterest,552.3,1286,293062
2025-02-18,Google,6126.66,3304,198408
2025-02-18,Influencer,1000.0,0,0
2025-02-18,Meta,3480.07,3978,209938
2025-02-18,Mountain,2246.27,474,0
2025-02-18,Pinterest,540.5,1164,247873
2025-02-19,Google,5955.53,3161,122632
2025-02-19,Influencer,450.0,0,0
2025-02-19,Meta,3235.55,3761,217215
2025-02-19,Mountain,2068.09,492,0
2025-02-19,Pinterest,546.43,1156,252468
2025-02-20,Google,4648.15,3118,120505
2025-02-20,Meta,2980.89,3425,195024
2025-02-20,Mountain,1877.72,506,0
2025-02-20,Pinterest,542.2,883,241901
2025-02-21,Google,6101.56,3839,125832
2025-02-21,Meta,2944.65,3130,192274
2025-02-21,Mountain,1966.65,448,0
2025-02-21,Pinterest,562.41,926,219287
2025-02-22,Google,6760.03,3966,123808
2025-02-22,Meta,2814.46,3236,178090
2025-02-22,Mountain,2299.24,423,0
2025-02-22,Pinterest,550.37,994,243551
2025-02-23,Google,6808.5,4488,187515
2025-02-23,Meta,0.0,0,0
2025-02-23,Mountain,2036.0,359,0
2025-02-23,Pinterest,559.66,998,258144
2025-02-24,Google,4770.93,2795,91932
2025-02-24,Influencer,2500.0,0,0
2025-02-24,Meta,3868.22,4572,312018
2025-02-24,Mountain,2078.89,509,0
2025-02-24,Pinterest,558.04,1248,238018
2025-02-25,Google,4825.37,3083,91209
2025-02-25,Influencer,325.0,0,0
2025-02-25,Meta,4529.92,5438,302030
2025-02-25,Mountain,2225.14,530,0
2025-02-25,Pinterest,546.38,1025,220438
2025-02-26,Google,4612.42,3682,101561
2025-02-26,Meta,3787.77,5300,267195
2025-02-26,Mountain,2269.86,551,0
2025-02-26,Pinterest,535.44,901,208968
2025-02-26,TikTok,0.0,0,0
2025-02-27,Google,3823.09,3252,76266
2025-02-27,Meta,3863.74,5067,311813
2025-02-27,Mountain,2316.26,524,0
2025-02-27,Pinterest,561.13,703,181709
2025-02-28,Google,4261.79,4016,114463
2025-02-28,Influencer,2280.0,0,0
2025-02-28,Meta,3490.02,4733,324282
2025-02-28,Mountain,2358.74,480,0
2025-02-28,Pinterest,543.85,700,159654
2025-03-01,Google,4941.01,4802,138922
2025-03-01,Influencer,2110.0,0,0
2025-03-01,Meta,3538.01,4741,293518
2025-03-01,Mountain,1776.68,424,0
2025-03-01,Pinterest,686.56,1031,220069
2025-03-02,Google,7078.03,5297,156644
2025-03-02,Meta,4017.17,6129,335558
2025-03-02,Mountain,3170.53,548,0
2025-03-02,Pinterest,1130.44,1864,355892
2025-03-03,Google,6900.78,6160,158360
2025-03-03,Influencer,650.0,0,0
2025-03-03,Meta,3767.96,4741,313874
2025-03-03,Mountain,2613.08,759,0
2025-03-03,Pinterest,1116.33,1888,327089
2025-03-04,Criteo,9.58,12,2514
2025-03-04,Google,7108.36,5297,151931
2025-03-04,Influencer,125.0,0,0
2025-03-04,Meta,4499.54,5218,373115
2025-03-04,Mountain,2925.01,968,0
2025-03-04,Pinterest,300.78,811,105699
2025-03-05,Criteo,122.41,219,72755
2025-03-05,Google,6611.48,4101,98568
2025-03-05,Meta,4411.77,5187,365142
2025-03-05,Mountain,1606.95,521,0
2025-03-05,Pinterest,1051.29,1003,244607
2025-03-06,Criteo,655.02,1008,356803
2025-03-06,Google,8045.15,4063,132336
2025-03-06,Meta,4380.69,5398,296100
2025-03-06,Mountain,1026.91,296,0
2025-03-06,Pinterest,1341.12,1866,353444
2025-03-07,Criteo,337.48,574,109671
2025-03-07,Google,9167.06,4788,110228
2025-03-07,Meta,4659.97,5623,325805
2025-03-07,Mountain,1108.61,451,0
2025-03-07,Pinterest,1335.79,1583,313291
2025-03-07,TikTok,0.0,0,0
2025-03-08,Criteo,339.57,1140,175472
2025-03-08,Google,11891.86,5775,166251
2025-03-08,Meta,6624.57,7662,411380
2025-03-08,Mountain,2063.47,457,0
2025-03-08,Pinterest,1829.43,2332,397197
2025-03-09,Criteo,340.41,1228,145872
2025-03-09,Google,14176.16,7244,224768
2025-03-09,Meta,8873.96,9649,512707
2025-03-09,Mountain,1931.4,720,0
2025-03-09,Pinterest,2543.23,2553,501682
2025-03-10,Criteo,348.48,1716,141370
2025-03-10,Google,13057.54,5717,174329
2025-03-10,Influencer,6920.0,0,0
2025-03-10,Meta,9066.14,8774,523414
2025-03-10,Mountain,3030.46,654,0
2025-03-10,Pinterest,2318.8,3088,500611
2025-03-11,Criteo,451.86,956,247208
2025-03-11,Google,11177.98,5249,163383
2025-03-11,Meta,8804.64,8172,503153
2025-03-11,Mountain,3115.07,772,0
2025-03-11,Pinterest,1771.35,1997,377083
2025-03-12,Criteo,428.57,590,267238
2025-03-12,Google,11433.43,5784,173591
2025-03-12,Influencer,1200.0,0,0
2025-03-12,Meta,8802.37,8326,499438
2025-03-12,Mountain,3958.62,963,0
2025-03-12,Pinterest,1834.22,2739,505513
2025-03-13,Criteo,644.49,957,400975
2025-03-13,Google,11000.31,5617,174933
2025-03-13,Influencer,650.0,0,0
2025-03-13,Meta,8536.12,7940,503404
2025-03-13,Mountain,4553.71,884,0
2025-03-13,Pinterest,1875.31,2656,490367
2025-03-14,Criteo,622.62,1066,588933
2025-03-14,Google,9709.89,5620,189558
2025-03-14,Influencer,2500.0,0,0
2025-03-14,Meta,8922.61,8346,566011
2025-03-14,Mountain,4076.51,943,0
2025-03-14,Pinterest,1826.56,2309,486802
2025-03-15,Criteo,651.51,1417,531684
2025-03-15,Google,10616.54,6902,189165
2025-03-15,Meta,8954.23,8689,583972
2025-03-15,Mountain,4189.1,1024,0
2025-03-15,Pinterest,1810.09,2486,502156
2025-03-16,Criteo,669.51,1818,632589
2025-03-16,Google,12414.6,7271,200301
2025-03-16,Influencer,485.0,0,0
2025-03-16,Meta,2223.02,1965,109296
2025-03-16,Mountain,6308.4,868,0
2025-03-16,Pinterest,1878.87,2625,528674
2025-03-17,Criteo,667.61,1140,487385
2025-03-17,Google,10793.22,5692,177369
2025-03-17,Influencer,1000.0,0,0
2025-03-17,Meta,6972.42,6961,480755
2025-03-17,Mountain,6859.49,842,0
2025-03-17,Pinterest,1868.55,2435,492666
2025-03-18,Criteo,668.79,1589,498845
2025-03-18,Google,11237.81,5323,167814
2025-03-18,Influencer,100.0,0,0
2025-03-18,Meta,9818.54,9085,590498
2025-03-18,Mountain,5558.98,693,0
2025-03-18,Pinterest,1801.01,2266,453419
2025-03-19,Criteo,669.9,1953,436983
2025-03-19,Google,10129.97,5637,186267
2025-03-19,Influencer,4000.0,0,0
2025-03-19,Meta,10575.12,9941,666569
2025-03-19,Mountain,7042.46,965,0
2025-03-19,Pinterest,1917.19,2184,431114
2025-03-20,Criteo,618.83,1347,355818
2025-03-20,Google,11722.54,5860,173325
2025-03-20,Influencer,400.0,0,0
2025-03-20,Meta,10006.55,9218,631254
2025-03-20,Mountain,6836.02,544,0
2025-03-20,Pinterest,1875.62,1990,280787
2025-03-21,Criteo,668.76,1684,342123
2025-03-21,Google,10381.44,5241,159371
2025-03-21,Meta,10635.57,15057,776448
2025-03-21,Mountain,8141.38,855,0
2025-03-21,Pinterest,1613.4,1721,248940
2025-03-22,Criteo,535.36,1406,223784
2025-03-22,Google,9425.63,6089,198643
2025-03-22,Meta,10744.67,22297,972468
2025-03-22,Mountain,10443.68,1013,0
2025-03-22,Pinterest,1655.67,1999,206770
2025-03-23,Criteo,640.01,2848,796580
2025-03-23,Google,11517.61,6878,180470
2025-03-23,Influencer,280.0,0,0
2025-03-23,Meta,10464.49,17461,805033
2025-03-23,Mountain,10624.32,1097,0
2025-03-23,Pinterest,1784.31,3060,233037
2025-03-23,TikTok,0.0,0,0
2025-03-24,Criteo,669.16,3158,899027
2025-03-24,Google,12793.02,6274,188680
2025-03-24,Meta,10521.54,16759,919376
2025-03-24,Mountain,9929.98,972,0
2025-03-24,Pinterest,1922.04,2825,224569
2025-03-25,Criteo,738.03,2669,915613
2025-03-25,Google,7969.33,5117,153220
2025-03-25,Influencer,1050.0,0,0
2025-03-25,Meta,10535.06,15299,938165
2025-03-25,Mountain,10323.24,1292,0
2025-03-25,Pinterest,1668.48,2360,184396
2025-03-26,Criteo,903.84,2385,595479
2025-03-26,Google,5259.69,3533,110192
2025-03-26,Meta,9528.85,15662,697828
2025-03-26,Mountain,6316.93,1181,0
2025-03-26,Pinterest,1101.97,1537,136436
2025-03-27,Criteo,1224.4,2777,720515
2025-03-27,Google,5814.21,3659,111686
2025-03-27,Influencer,500.0,0,0
2025-03-27,Meta,7522.3,13227,543101
2025-03-27,Mountain,3960.18,933,0
2025-03-27,Pinterest,1300.59,1702,138615
2025-03-28,Criteo,1292.96,6006,1875970
2025-03-28,Google,6649.65,4614,127768
2025-03-28,Influencer,180.0,0,0
2025-03-28,Meta,9259.94,14874,634024
2025-03-28,Mountain,9306.07,1055,0
2025-03-28,Pinterest,1259.47,1669,179793
2025-03-29,Criteo,1097.58,5274,1825174
2025-03-29,Google,10071.76,5797,140003
2025-03-29,Meta,10144.07,19010,697211
2025-03-29,Mountain,7739.44,1131,0
2025-03-29,Pinterest,1277.0,1978,167926
2025-03-30,Criteo,871.92,2928,609646
2025-03-30,Google,8515.64,5679,117057
2025-03-30,Influencer,887.5,0,0
2025-03-30,Meta,11392.59,20192,817786
2025-03-30,Mountain,7621.28,1472,0
2025-03-30,Pinterest,1260.34,2159,204518
2025-03-31,Criteo,0.52,33,278
2025-03-31,Google,8996.34,6967,193988
2025-03-31,Influencer,325.0,0,0
2025-03-31,Meta,14791.47,21100,1075151
2025-03-31,Mountain,17582.06,1577,0
2025-03-31,Pinterest,1271.07,1803,251790
2025-04-01,Criteo,1370.55,2197,723134
2025-04-01,Google,12818.27,7209,226409
2025-04-01,Influencer,3482.9,0,0
2025-04-01,Meta,13389.42,21292,1086504
2025-04-01,Mountain,3653.48,461,0
2025-04-01,Pinterest,1235.91,1809,299826
2025-04-02,Criteo,351.62,338,104338
2025-04-02,Google,13678.01,7535,236571
2025-04-02,Influencer,4340.0,0,0
2025-04-02,Meta,11362.0,14725,842674
2025-04-02,Mountain,6602.01,1310,0
2025-04-02,Pinterest,1252.87,1820,269091
2025-04-03,Criteo,1189.81,4513,844833
2025-04-03,Google,14515.14,7849,288998
2025-04-03,Influencer,3500.0,0,0
2025-04-03,Meta,8580.22,10337,574306
2025-04-03,Mountain,6532.56,1096,0
2025-04-03,Pinterest,1139.63,1599,241281
2025-04-04,Criteo,1266.12,6907,904526
2025-04-04,Google,12303.55,7303,256151
2025-04-04,Meta,8299.52,9987,566520
2025-04-04,Mountain,6864.81,1221,0
2025-04-04,Pinterest,1300.56,1944,264870
2025-04-05,Criteo,912.49,5328,923160
2025-04-05,Google,15452.76,8931,306489
2025-04-05,Meta,8421.08,10856,548683
2025-04-05,Mountain,6175.73,1202,0
2025-04-05,Pinterest,1245.49,2107,228798
2025-04-06,Criteo,1297.23,8420,1017687
2025-04-06,Google,14392.9,9658,314708
2025-04-06,Influencer,1040.0,0,0
2025-04-06,Meta,9863.45,12708,640521
2025-04-06,Mountain,5732.86,1187,0
2025-04-06,Pinterest,1249.86,2545,226710
2025-04-07,Criteo,1291.23,7416,1390048
2025-04-07,Google,13763.37,8930,297245
2025-04-07,Influencer,4300.0,0,0
2025-04-07,Meta,9325.68,11567,599141
2025-04-07,Mountain,6104.74,1323,0
2025-04-07,Pinterest,1252.4,2289,215893
2025-04-08,Criteo,816.13,3189,624739
2025-04-08,Google,14696.02,9782,295942
2025-04-08,Meta,8962.59,10364,553528
2025-04-08,Mountain,6081.94,1296,0
2025-04-08,Pinterest,1238.01,2001,213162
2025-04-09,Criteo,1128.45,2933,619964
2025-04-09,Google,11857.74,9186,322542
2025-04-09,Influencer,2400.0,0,0
2025-04-09,Meta,9041.45,10121,549000
2025-04-09,Mountain,6559.17,1414,0
2025-04-09,Pinterest,1259.93,1762,238403
2025-04-10,Criteo,2028.88,7105,2134463
2025-04-10,Google,14486.04,9186,368009
2025-04-10,Meta,8093.14,9083,435780
2025-04-10,Mountain,6621.24,1092,0
2025-04-10,Pinterest,1261.57,1738,232011
2025-04-11,Criteo,2274.33,8308,2941125
2025-04-11,Google,13362.7,8936,365957
2025-04-11,Influencer,450.0,0,0
2025-04-11,Meta,8516.58,9945,460001
2025-04-11,Mountain,6493.28,1120,0
2025-04-11,Pinterest,1107.06,1865,232232
2025-04-12,Criteo,1249.65,2903,1925594
2025-04-12,Google,18014.03,11563,353617
2025-04-12,Influencer,650.0,0,0
2025-04-12,Meta,8147.5,11253,484495
2025-04-12,Mountain,6632.06,918,0
2025-04-12,Pinterest,1337.01,2172,235717
2025-04-12,TikTok,0.0,0,0
2025-04-13,Criteo,2076.41,5358,5165127
2025-04-13,Google,14934.28,9959,264423
2025-04-13,Meta,9665.63,13093,590158
2025-04-13,Mountain,6612.28,932,0
2025-04-13,Pinterest,1253.21,2320,221151
2025-04-14,Criteo,2380.19,7057,8338781
2025-04-14,Google,14117.08,9495,280145
2025-04-14,Meta,4669.49,8628,402661
2025-04-14,Mountain,6558.16,823,0
2025-04-14,Pinterest,1231.06,2142,203027
2025-04-15,Criteo,2175.74,7706,7409845
2025-04-15,Google,14940.75,9856,296578
2025-04-15,Influencer,4985.0,0,0
2025-04-15,Meta,6908.16,10290,494355
2025-04-15,Mountain,6730.39,871,0
2025-04-15,Pinterest,1229.72,2234,189850
2025-04-16,Criteo,1174.19,5068,1840068
2025-04-16,Google,11846.31,8444,358910
2025-04-16,Meta,8013.29,11572,652953
2025-04-16,Mountain,6279.67,831,0
2025-04-16,Pinterest,626.39,1435,111012
2025-04-17,Criteo,1711.19,8539,1887118
2025-04-17,Google,9190.2,7093,208113
2025-04-17,Influencer,6750.0,0,0
2025-04-17,Meta,8419.73,12381,640935
2025-04-17,Mountain,4970.7,502,0
2025-04-17,Pinterest,617.66,1432,121685
2025-04-18,Criteo,1569.3,8165,1471398
2025-04-18,Google,8738.62,7271,192950
2025-04-18,Influencer,3950.0,0,0
2025-04-18,Meta,9688.17,11627,598688
2025-04-18,Mountain,3803.43,386,0
2025-04-18,Pinterest,769.32,883,122727
2025-04-19,Criteo,1265.89,6035,991155
2025-04-19,Google,10052.27,7434,176800
2025-04-19,Meta,9194.7,10666,496907
2025-04-19,Mountain,5697.57,449,0
2025-04-19,Pinterest,919.84,374,136351
2025-04-20,Criteo,1356.17,5078,498221
2025-04-20,Google,8470.05,6766,183476
2025-04-20,Meta,10666.03,13234,666082
2025-04-20,Mountain,3818.0,492,0
2025-04-20,Pinterest,971.61,360,148096
2025-04-21,Criteo,1013.49,1616,368513
2025-04-21,Google,7681.45,5330,134341
2025-04-21,Meta,7866.46,9295,479158
2025-04-21,Mountain,3540.12,457,0
2025-04-21,Pinterest,941.29,326,146436
2025-04-22,Criteo,768.91,3698,638186
2025-04-22,Google,3533.25,2682,73871
2025-04-22,Meta,3656.07,4372,235528
2025-04-22,Mountain,1001.83,180,0
2025-04-22,Pinterest,842.39,182,130621
2025-04-23,Criteo,1352.02,8397,2388434
2025-04-23,Google,3651.37,3025,108024
2025-04-23,Influencer,2000.0,0,0
2025-04-23,Meta,2925.58,3316,170425
2025-04-23,Pinterest,1002.9,271,157815
2025-04-24,Criteo,1291.19,6362,1025020
2025-04-24,Google,3917.72,2656,78687
2025-04-24,Influencer,4750.0,0,0
2025-04-24,Meta,3671.15,4587,261781
2025-04-24,Pinterest,947.09,276,154762
2025-04-25,Criteo,787.6,2362,391880
2025-04-25,Google,3222.14,3219,160764
2025-04-25,Influencer,1500.0,0,0
2025-04-25,Meta,3719.24,4617,257979
2025-04-25,Pinterest,463.03,153,75043
2025-04-26,Criteo,615.11,2558,789367
2025-04-26,Google,4910.6,3588,95457
2025-04-26,Influencer,350.0,0,0
2025-04-26,Meta,3211.47,6491,361221
2025-04-26,Mountain,88.65,21,0
2025-04-26,Pinterest,459.4,194,70382
2025-04-27,Criteo,952.95,3438,775802
2025-04-27,Google,5109.75,3821,87834
2025-04-27,Meta,4197.34,7876,325441
2025-04-27,Mountain,1265.9,148,0
2025-04-27,Pinterest,479.42,282,66959
2025-04-28,Criteo,833.06,3223,526980
2025-04-28,Google,4041.61,2959,84914
2025-04-28,Influencer,590.0,0,0
2025-04-28,Meta,4041.36,6569,333068
2025-04-28,Mountain,798.64,147,0
2025-04-28,Pinterest,469.04,220,66228
2025-04-28,TikTok,0.0,0,0
2025-04-29,Criteo,917.47,3745,716278
2025-04-29,Google,4976.72,3143,103958
2025-04-29,Influencer,4950.0,0,0
2025-04-29,Meta,3757.77,6410,353695
2025-04-29,Mountain,798.25,117,0
2025-04-29,Pinterest,489.02,239,59817
2025-04-30,Criteo,829.34,2741,613227
2025-04-30,Google,5745.87,3884,137662
2025-04-30,Influencer,2770.0,0,0
2025-04-30,Meta,3884.96,6430,342249
2025-04-30,Mountain,1494.32,225,0
2025-04-30,Pinterest,418.62,200,54144
2025-05-01,Criteo,1607.54,4371,823815
2025-05-01,Google,3961.99,2755,94124
2025-05-01,Influencer,2552.96,0,0
2025-05-01,Meta,3742.7,6606,314372
2025-05-01,Mountain,1181.08,116,0
2025-05-01,Pinterest,504.35,269,80639
2025-05-02,Criteo,1203.72,3730,593604
2025-05-02,Google,4317.56,2769,137445
2025-05-02,Meta,4222.72,6826,333866
2025-05-02,Mountain,210.42,20,0
2025-05-02,Pinterest,477.48,287,71159
2025-05-03,Criteo,0.41,107,367
2025-05-03,Google,4366.85,2599,86798
2025-05-03,Meta,4942.61,7353,347584
2025-05-03,Mountain,2006.78,158,0
2025-05-03,Pinterest,487.07,333,73823
2025-05-04,Criteo,0.0,0,0
2025-05-04,Google,4874.0,3308,141240
2025-05-04,Meta,5644.69,8636,387263
2025-05-04,Mountain,2235.53,309,0
2025-05-04,Pinterest,481.09,393,77202
2025-05-05,Criteo,0.0,0,1
2025-05-05,Google,3855.04,2195,102157
2025-05-05,Influencer,9500.0,0,0
2025-05-05,Meta,5475.09,8895,402537
2025-05-05,Mountain,1890.54,295,0
2025-05-05,Pinterest,480.14,319,72653
2025-05-06,Criteo,0.0,0,0
2025-05-06,Google,4310.33,2668,142997
2025-05-06,Meta,5319.25,9033,407655
2025-05-06,Mountain,2055.23,347,0
2025-05-06,Pinterest,478.17,249,75090
2025-05-06,TikTok,0.0,0,0
2025-05-07,Criteo,0.0,0,0
2025-05-07,Google,4042.35,2646,100725
2025-05-07,Influencer,1500.0,0,0
2025-05-07,Meta,4389.95,6461,292925
2025-05-07,Mountain,1954.01,374,0
2025-05-07,Pinterest,476.44,273,69162
2025-05-08,Criteo,0.0,0,0
2025-05-08,Google,4100.34,2469,128229
2025-05-08,Influencer,750.0,0,0
2025-05-08,Meta,4356.17,5907,236473
2025-05-08,Mountain,2227.56,468,0
2025-05-08,Pinterest,457.83,294,54032
2025-05-08,TikTok,0.0,0,0
2025-05-09,Google,4219.81,2516,121414
2025-05-09,Influencer,350.0,0,0
2025-05-09,Meta,3432.73,4477,211823
2025-05-09,Mountain,2113.85,335,0
2025-05-09,Pinterest,437.37,285,49870
2025-05-10,Criteo,0.0,0,0
2025-05-10,Google,4535.78,2835,117957
2025-05-10,Influencer,2000.0,0,0
2025-05-10,Meta,3336.32,4652,220102
2025-05-10,Mountain,2648.12,400,0
2025-05-10,Pinterest,514.0,433,60721
2025-05-10,TikTok,0.0,0,0
2025-05-11,Criteo,0.0,0,0
2025-05-11,Google,5045.13,3224,86704
2025-05-11,Influencer,5400.0,0,0
2025-05-11,Meta,3933.84,5532,266156
2025-05-11,Mountain,2601.81,501,0
2025-05-11,Pinterest,480.24,388,62031
2025-05-12,Criteo,0.0,0,0
2025-05-12,Google,4487.83,2955,126477
2025-05-12,Influencer,1425.0,0,0
2025-05-12,Meta,3934.05,5301,259985
2025-05-12,Mountain,2328.3,456,0
2025-05-12,Pinterest,480.48,344,68758
2025-05-13,Google,5664.08,3451,123001
2025-05-13,Influencer,180.0,0,0
2025-05-13,Meta,4549.38,6417,293702
2025-05-13,Mountain,1661.92,202,0
2025-05-13,Pinterest,463.68,302,69446
2025-05-14,Google,4492.61,2938,88683
2025-05-14,Influencer,2850.0,0,0
2025-05-14,Meta,4353.12,5991,267590
2025-05-14,Mountain,4258.81,523,0
2025-05-14,Pinterest,488.43,292,66371
2025-05-15,Criteo,0.0,0,0
2025-05-15,Google,4869.68,2922,103602
2025-05-15,Influencer,350.0,0,0
2025-05-15,Meta,4277.73,5758,252578
2025-05-15,Mountain,3242.58,657,0
2025-05-15,Pinterest,475.49,196,55464
2025-05-16,Criteo,0.0,0,0
2025-05-16,Google,4295.76,2796,84662
2025-05-16,Influencer,2299.0,0,0
2025-05-16,Meta,4289.39,5259,257102
2025-05-16,Mountain,3794.67,584,0
2025-05-16,Pinterest,429.91,134,40312
2025-05-17,Criteo,0.0,0,0
2025-05-17,Google,4573.91,3254,65956
2025-05-17,Meta,4916.82,6480,291387
2025-05-17,Mountain,3302.03,567,0
2025-05-17,Pinterest,506.77,382,48691
2025-05-18,Criteo,0.0,0,0
2025-05-18,Google,4771.6,3237,108604
2025-05-18,Influencer,1130.0,0,0
2025-05-18,Meta,6078.09,8364,342227
2025-05-18,Mountain,2641.36,455,0
2025-05-18,Pinterest,486.25,480,41276
2025-05-19,Google,3812.05,2519,72861
2025-05-19,Influencer,450.0,0,0
2025-05-19,Meta,5077.43,6831,284495
2025-05-19,Pinterest,482.85,404,39066
2025-05-19,TikTok,0.0,0,0
2025-05-20,Criteo,0.0,0,0
2025-05-20,Google,4157.01,2370,55627
2025-05-20,Influencer,1850.0,0,0
2025-05-20,Meta,4470.95,5459,243398
2025-05-20,Pinterest,460.72,441,36106
2025-05-21,Criteo,0.0,0,0
2025-05-21,Google,3868.52,2367,64781
2025-05-21,Influencer,560.0,0,0
2025-05-21,Meta,3853.47,5213,222482
2025-05-21,Pinterest,483.16,431,44358
2025-05-22,Criteo,0.0,0,0
2025-05-22,Google,4197.03,2474,60641
2025-05-22,Meta,2694.53,4088,162142
2025-05-22,Pinterest,469.85,378,44038
2025-05-22,TikTok,0.0,0,0
